PLAN_ID,CREDITOS,MEDIA,CURSO_INICIO,NOTA_PAU_FISICA,NOTA_PAU_MATEMATICAS II,NOTA_PAU_CALIFICACION,PLAN_DESC,NOTA_FUNDAMENTOS DE PROGRAMACIÓN,NOTA_ONDAS ELECTROMAGNÉTICAS,NOTA_SISTEMAS Y CIRCUITOS,NOTA_TEORÍA DE LA COMUNICACIÓN,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_FUNDAMENTOS DE PROGRAMACIÓN,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_ONDAS ELECTROMAGNÉTICAS,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_SISTEMAS Y CIRCUITOS,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_TEORÍA DE LA COMUNICACIÓN,MATRICS_TOTALES_FUNDAMENTOS DE PROGRAMACIÓN,MATRICS_TOTALES_ONDAS ELECTROMAGNÉTICAS,MATRICS_TOTALES_SISTEMAS Y CIRCUITOS,MATRICS_TOTALES_TEORÍA DE LA COMUNICACIÓN,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_FUNDAMENTOS DE PROGRAMACIÓN,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_ONDAS ELECTROMAGNÉTICAS,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_SISTEMAS Y CIRCUITOS,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_TEORÍA DE LA COMUNICACIÓN,CONVOCS_TOTALES_FUNDAMENTOS DE PROGRAMACIÓN,CONVOCS_TOTALES_ONDAS ELECTROMAGNÉTICAS,CONVOCS_TOTALES_SISTEMAS Y CIRCUITOS,CONVOCS_TOTALES_TEORÍA DE LA COMUNICACIÓN
5051,184.5,7.857723577235772,2014-15,9.5,10.0,9.74,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.5,,8.7,7.4,1.0,,4.0,1.0,1.0,,4.0,1.0,1.0,,11.0,1.0,1.0,,11.0,1.0
5051,222.0,8.272297297297298,2014-15,3.7,9.0,8.87,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.5,5.0,7.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,204.0,6.836029411764708,2014-15,3.45,4.63,6.96,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.8,6.4,6.2,5.7,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0
5051,198.0,6.293939393939396,2014-15,5.9,,5.6,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.1,5.8,5.4,5.6,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0
5051,133.5,7.206741573033708,2014-15,4.0,8.5,8.34,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.5,,5.0,,1.0,,2.0,,1.0,,3.0,,1.0,,5.0,,1.0,,6.0,
5051,130.5,5.908045977011494,2014-15,4.5,3.5,5.81,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.1,5.0,5.9,,1.0,3.0,1.0,,1.0,3.0,2.0,,1.0,9.0,1.0,,1.0,9.0,3.0,
5051,150.0,6.427,2014-15,,,5.93,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,5.6,5.5,7.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,3.0,6.0,6.0,4.0
5051,206.0,6.690048543689321,2014-15,3.45,3.63,6.19,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.3,5.5,5.2,6.3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,6.0
5051,142.5,6.963157894736842,2014-15,6.4,6.75,6.9,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.1,,5.6,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,2.0,,4.0
5051,126.0,7.848809523809523,2014-15,5.1,1.63,6.59,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.2,,,,2.0,,,,2.0,,,,5.0,,,,5.0,,
5051,186.0,6.549193548387097,2014-15,7.05,6.0,5.67,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.5,5.0,5.3,5.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,8.0,2.0,8.0,4.0,8.0,2.0
5051,150.0,6.286,2014-15,,1.75,5.53,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.8,5.5,,,1.0,1.0,,,1.0,2.0,,,1.0,2.0,,,1.0,4.0,
5051,222.0,7.736486486486487,2015-16,,9.15,8.94,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.4,6.2,5.6,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0
5051,193.5,6.966666666666667,2015-16,6.3,7.5,7.31,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.0,,5.9,,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,
5051,202.0,7.023762376237624,2015-16,5.1,8.65,7.85,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.4,5.7,5.0,7.4,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0
5051,244.0,8.344672131147542,2015-16,8.5,9.9,8.2,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,7.0,7.7,7.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,210.0,6.445714285714287,2015-16,5.4,7.25,7.12,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.2,5.2,5.0,6.2,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,7.0,3.0,3.0,3.0,7.0
5051,163.5,6.290825688073395,2015-16,,2.85,6.27,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.8,5.0,5.4,5.9,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
5051,228.0,7.050657894736842,2015-16,8.4,,8.94,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,6.2,6.2,5.7,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0
5051,234.0,7.521153846153847,2015-16,5.0,7.25,7.95,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.9,6.0,5.1,6.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
5051,180.0,6.962500000000001,2015-16,2.9,6.35,6.55,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,5.2,6.0,7.6,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0
5051,234.0,7.533974358974358,2015-16,7.4,9.25,8.95,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.4,7.0,6.6,5.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5051,150.0,6.8069999999999995,2015-16,3.9,3.38,6.61,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.6,6.0,5.4,,1.0,1.0,2.0,,2.0,2.0,2.0,,2.0,3.0,5.0,,4.0,6.0,5.0,
5051,204.0,6.947058823529411,2015-16,4.48,5.0,5.94,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.5,5.6,7.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0
5051,157.5,6.809523809523809,2015-16,2.7,6.75,6.1,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.1,5.5,7.5,,2.0,1.0,3.0,,2.0,1.0,3.0,,5.0,2.0,7.0,,5.0,2.0,7.0
5051,132.0,6.7034090909090915,2015-16,7.3,5.08,6.5,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.0,,5.0,,3.0,,1.0,,3.0,,2.0,,9.0,,2.0,,9.0,,5.0
5051,151.5,7.190099009900991,2015-16,6.4,6.25,7.58,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.8,,6.7,,4.0,,2.0,,4.0,,2.0,,10.0,,4.0,,10.0,,4.0
5051,142.5,7.303859649122806,2015-16,4.8,4.3,6.94,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.6,,6.4,,3.0,,2.0,,3.0,,2.0,,9.0,,4.0,,9.0,,4.0
5051,142.5,7.009473684210526,2015-16,3.7,6.25,6.75,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.6,,5.0,,1.0,,2.0,,1.0,,3.0,,3.0,,3.0,,3.0,,6.0
5051,174.0,7.2551724137931055,2016-17,5.0,5.5,6.53,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.2,,6.9,7.6,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,3.0,4.0,1.0,,3.0,4.0
5051,222.0,7.372297297297296,2016-17,2.1,5.0,8.1,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,5.7,6.4,6.3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0
5051,132.0,6.3113636363636365,2016-17,3.85,5.25,6.97,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.3,5.1,5.1,5.1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0
5051,216.0,7.878472222222223,2016-17,6.6,6.5,8.76,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.6,6.3,5.0,6.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
5051,196.5,6.679389312977099,2016-17,1.2,4.5,6.84,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.1,5.6,5.9,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0
5051,148.5,6.8484848484848495,2016-17,7.8,10.0,9.01,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.0,6.4,6.7,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0
5051,162.0,6.483333333333333,2016-17,2.5,9.25,7.41,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,5.4,6.3,6.2,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0
5051,214.0,7.620560747663551,2016-17,7.3,8.6,7.86,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,5.8,5.6,7.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0
5051,174.0,8.513793103448277,2016-17,9.6,5.0,7.99,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,7.8,6.3,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,204.0,7.004166666666666,2016-17,5.0,9.15,8.17,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,5.5,6.4,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
5051,136.5,6.23956043956044,2016-17,5.0,1.25,6.25,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,5.0,5.3,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,2.0,2.0,
5051,127.5,6.668235294117647,2016-17,7.8,7.5,7.04,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.5,7.0,,6.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0
5051,150.0,7.24,2016-17,5.0,8.0,6.85,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.3,,5.5,,1.0,,1.0,,2.0,,1.0,,3.0,,2.0,,4.0,,2.0
5051,132.0,6.41590909090909,2016-17,7.2,8.0,6.65,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.3,,6.6,,1.0,,3.0,,1.0,,3.0,,2.0,,7.0,,2.0,,7.0
5051,156.0,7.134615384615386,2017-18,6.3,8.7,7.81,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.3,,7.9,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
5051,120.0,7.017499999999999,2016-17,4.18,3.38,6.85,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.6,,5.8,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,,1.0
5051,168.0,6.545535714285715,2016-17,3.8,1.75,5.84,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.2,5.1,5.0,6.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0
5051,124.5,6.339759036144578,2016-17,6.4,2.75,5.92,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.5,,6.0,,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,,1.0,,5.0,
5051,120.0,6.84,2017-18,5.0,6.95,7.54,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,5.2,7.4,6.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5051,168.0,7.892857142857144,2017-18,5.75,7.5,7.99,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.3,5.0,7.1,7.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,132.0,7.1602272727272736,2017-18,5.8,7.4,6.91,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.1,,,7.4,1.0,,,1.0,1.0,,,2.0,1.0,,,1.0,1.0,,,4.0
5051,144.0,7.34375,2017-18,3.75,4.75,7.43,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.0,5.0,7.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,132.0,6.905681818181817,2017-18,5.75,3.5,7.01,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,,6.3,5.8,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,3.0,4.0
5051,180.0,8.26,2017-18,8.55,5.2,,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.3,7.6,8.6,9.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,120.0,6.8950000000000005,2017-18,7.25,7.5,8.53,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.5,5.2,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5051,130.5,6.817241379310344,2017-18,,4.5,7.61,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,,5.7,5.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,2.0,,2.0,1.0
5051,162.0,6.985185185185185,2017-18,6.7,8.15,7.5,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,,5.2,6.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,3.0
5051,168.0,7.102678571428573,2017-18,7.15,6.3,8.38,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.5,5.0,5.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,120.0,7.043750000000001,2017-18,2.5,5.0,6.5,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.5,,7.3,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
5051,124.5,6.4397590361445785,2017-18,7.2,4.0,5.84,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.7,,5.6,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,4.0
5051,150.0,7.221000000000001,2017-18,7.15,6.25,7.18,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.9,,7.8,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
5051,120.0,8.134999999999998,2018-19,5.1,10.0,9.57,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,7.3,7.4,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,120.0,9.039999999999997,2018-19,10.0,10.0,9.68,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,9.5,9.2,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,120.0,8.075,2018-19,5.4,8.75,8.38,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.5,8.0,7.9,8.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,120.0,8.500000000000002,2018-19,8.0,9.0,8.54,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,8.1,8.7,8.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,138.0,7.391304347826087,2018-19,3.0,7.4,8.42,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.7,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,
